Abakan,1820-08-01,13.22,2.71,91.36E,53.84N,
Abakan,1820-09-01,7.74,1.76,91.36E,53.84N,
Abakan,1820-10-01,-1.77,1.84,91.36E,53.84N,
Abakan,1820-11-01,-11.39,2.22,91.36E,53.84N,
Abakan,1820-12-01,-19.73,2.55,91.36E,53.84N,
Abakan,1821-01-01,-18.85,2.91,91.36E,53.84N,
Abakan,1821-02-01,-15.04,3.29,91.36E,53.84N,
Abakan,1821-03-01,-8.31,2.31,91.36E,53.84N,
Abakan,1821-04-01,0.53,2.44,91.36E,53.84N,
Abakan,1821-05-01,9.29,1.68,91.36E,53.84N,
Abakan,1821-06-01,14.04,1.98,91.36E,53.84N,
Abakan,1821-07-01,17.03,2.11,91.36E,53.84N,
Abakan,1821-08-01,15.22,1.45,91.36E,53.84N,
Abakan,1821-09-01,6.32,2.13,91.36E,53.84N,
Abakan,1821-10-01,-1.06,1.92,91.36E,53.84N,
Abakan,1821-11-01,-9.38,2.84,91.36E,53.84N,
Abakan,1821-12-01,-18.14,2.67,91.36E,53.84N,
Abakan,1822-01-01,-21.63,2.94,91.36E,53.84N,
Abakan,1822-02-01,-16.33,2.55,91.36E,53.84N,
Abakan,1822-03-01,-5.58,2.83,91.36E,53.84N,
Abakan,1822-04-01,1.46,2.46,91.36E,53.84N,
Abakan,1822-05-01,8.65,1.9,91.36E,53.84N,
Abakan,1822-06-01,15.2,1.57,91.36E,53.84N,
Abakan,1822-07-01,18.27,1.56,91.36E,53.84N,
Abakan,1822-08-01,14.66,1.77,91.36E,53.84N,
Abakan,1822-09-01,7.39,1.78,91.36E,53.84N,
Abakan,1822-10-01,-1.18,1.98,91.36E,53.84N,
Abakan,1822-11-01,-11.08,2.31,91.36E,53.84N,
Abakan,1822-12-01,-19.71,3.14,91.36E,53.84N,
Abakan,1823-01-01,-22.26,2.52,91.36E,53.84N,
Abakan,1823-02-01,-18.71,2.7,91.36E,53.84N,
Abakan,1823-03-01,-9.65,2.55,91.36E,53.84N,
Abakan,1823-04-01,-0.12,2.61,91.36E,53.84N,
Abakan,1823-05-01,8.45,2.02,91.36E,53.84N,
Abakan,1823-06-01,16.23,2.22,91.36E,53.84N,
Abakan,1823-07-01,18.18,1.66,91.36E,53.84N,
Abakan,1823-08-01,14.33,1.78,91.36E,53.84N,
Abakan,1823-09-01,6.54,1.6,91.36E,53.84N,
Abakan,1823-10-01,-2.19,1.97,91.36E,53.84N,
Abakan,1823-11-01,-10.29,2.3,91.36E,53.84N,
Abakan,1823-12-01,-19.12,2.67,91.36E,53.84N,
Abakan,1824-01-01,-21.01,2.48,91.36E,53.84N,
Abakan,1824-02-01,-17.18,2.58,91.36E,53.84N,
Abakan,1824-03-01,-8.82,2.38,91.36E,53.84N,
Abakan,1824-04-01,1.43,2.87,91.36E,53.84N,
Abakan,1824-05-01,9.77,2.4,91.36E,53.84N,
Abakan,1824-06-01,15.47,3.07,91.36E,53.84N,
Abakan,1824-07-01,18.63,3.01,91.36E,53.84N,
Abakan,1824-08-01,14.99,1.62,91.36E,53.84N,
Abakan,1824-09-01,7.62,1.93,91.36E,53.84N,
Abakan,1824-10-01,-0.72,1.82,91.36E,53.84N,
Abakan,1824-11-01,-8.76,2.15,91.36E,53.84N,
Abakan,1824-12-01,-14.3,2.58,91.36E,53.84N,
Abakan,1825-01-01,-18.95,2.71,91.36E,53.84N,
Abakan,1825-02-01,-18.07,2.59,91.36E,53.84N,
Abakan,1825-03-01,-9.53,2.35,91.36E,53.84N,
Abakan,1825-04-01,1.36,2.56,91.36E,53.84N,
Abakan,1825-05-01,9.72,2.13,91.36E,53.84N,
Abakan,1825-06-01,16.78,1.72,91.36E,53.84N,
Abakan,1825-07-01,17.09,1.84,91.36E,53.84N,
Abakan,1825-08-01,14.26,1.71,91.36E,53.84N,
Abakan,1825-09-01,7.21,1.75,91.36E,53.84N,
Abakan,1825-10-01,-1.16,2.03,91.36E,53.84N,
Abakan,1825-11-01,-7.87,2.86,91.36E,53.84N,
Abakan,1825-12-01,-18.21,2.55,91.36E,53.84N,
Abakan,1826-01-01,-21.73,2.56,91.36E,53.84N,
Abakan,1826-02-01,-20.11,2.63,91.36E,53.84N,
Abakan,1826-03-01,-9.91,2.46,91.36E,53.84N,
Abakan,1826-04-01,1.06,2.88,91.36E,53.84N,
Abakan,1826-05-01,10.12,1.77,91.36E,53.84N,
Abakan,1826-06-01,16.26,1.64,91.36E,53.84N,
Abakan,1826-07-01,18.48,1.68,91.36E,53.84N,
Abakan,1826-08-01,14.46,1.62,91.36E,53.84N,
Abakan,1826-09-01,7.57,2.15,91.36E,53.84N,
Abakan,1826-10-01,-0.41,2.31,91.36E,53.84N,
Abakan,1826-11-01,-8.8,2.18,91.36E,53.84N,
Abakan,1826-12-01,-15.88,3.0,91.36E,53.84N,
Abakan,1827-01-01,-19.45,3.14,91.36E,53.84N,
Abakan,1827-02-01,-16.31,2.61,91.36E,53.84N,
Abakan,1827-03-01,-7.14,2.34,91.36E,53.84N,
Abakan,1827-04-01,1.63,3.14,91.36E,53.84N,
Abakan,1827-05-01,10.13,2.68,91.36E,53.84N,
Abakan,1827-06-01,16.68,1.77,91.36E,53.84N,
Abakan,1827-07-01,19.08,1.64,91.36E,53.84N,
Abakan,1827-08-01,15.05,1.55,91.36E,53.84N,
Abakan,1827-09-01,7.49,1.51,91.36E,53.84N,
Abakan,1827-10-01,-0.62,1.82,91.36E,53.84N,
Abakan,1827-11-01,-8.4,2.17,91.36E,53.84N,
Abakan,1827-12-01,-18.34,3.57,91.36E,53.84N,
Abakan,1828-01-01,-23.95,3.35,91.36E,53.84N,
Abakan,1828-02-01,-19.58,3.0,91.36E,53.84N,
Abakan,1828-03-01,-8.62,2.74,91.36E,53.84N,
Abakan,1828-04-01,0.64,2.52,91.36E,53.84N,
Abakan,1828-05-01,8.42,2.23,91.36E,53.84N,
Abakan,1828-06-01,15.79,2.41,91.36E,53.84N,
Abakan,1828-07-01,18.55,2.13,91.36E,53.84N,
Abakan,1828-08-01,15.13,1.81,91.36E,53.84N,
Abakan,1828-09-01,6.82,1.57,91.36E,53.84N,
Abakan,1828-10-01,-0.17,2.0,91.36E,53.84N,
Abakan,1828-11-01,-9.11,2.33,91.36E,53.84N,
Abakan,1828-12-01,-16.93,2.69,91.36E,53.84N,
Abakan,1829-01-01,-21.06,2.51,91.36E,53.84N,
Abakan,1829-02-01,-18.89,3.23,91.36E,53.84N,
Abakan,1829-03-01,-9.39,2.32,91.36E,53.84N,
Abakan,1829-04-01,-0.63,1.91,91.36E,53.84N,
Abakan,1829-05-01,8.71,2.23,91.36E,53.84N,
Abakan,1829-06-01,14.78,2.17,91.36E,53.84N,
Abakan,1829-07-01,18.23,1.86,91.36E,53.84N,
Abakan,1829-08-01,14.51,1.92,91.36E,53.84N,
Abakan,1829-09-01,6.76,1.53,91.36E,53.84N,
Abakan,1829-10-01,-0.12,2.25,91.36E,53.84N,
Abakan,1829-11-01,-8.98,2.59,91.36E,53.84N,
Abakan,1829-12-01,-17.72,3.03,91.36E,53.84N,
Abakan,1830-01-01,-18.73,3.75,91.36E,53.84N,
Abakan,1830-02-01,-15.5,3.44,91.36E,53.84N,
Abakan,1830-03-01,-10.45,2.31,91.36E,53.84N,
Abakan,1830-04-01,0.67,2.06,91.36E,53.84N,
Abakan,1830-05-01,8.08,2.07,91.36E,53.84N,
Abakan,1830-06-01,15.27,2.1,91.36E,53.84N,
Abakan,1830-07-01,19.55,2.39,91.36E,53.84N,
Abakan,1830-08-01,14.24,2.07,91.36E,53.84N,
Abakan,1830-09-01,7.05,1.77,91.36E,53.84N,
Abakan,1830-10-01,-2.25,1.96,91.36E,53.84N,
Abakan,1830-11-01,-7.91,2.62,91.36E,53.84N,
Abakan,1830-12-01,-16.07,2.9,91.36E,53.84N,
Abakan,1831-01-01,-21.73,3.41,91.36E,53.84N,
Abakan,1831-02-01,-21.88,5.17,91.36E,53.84N,
Abakan,1831-03-01,-11.65,2.72,91.36E,53.84N,
Abakan,1831-04-01,-0.41,1.89,91.36E,53.84N,
Abakan,1831-05-01,8.64,2.19,91.36E,53.84N,
Abakan,1831-06-01,15.86,2.1,91.36E,53.84N,
Abakan,1831-07-01,17.56,1.88,91.36E,53.84N,
Abakan,1831-08-01,13.85,1.71,91.36E,53.84N,
Abakan,1831-09-01,6.18,1.66,91.36E,53.84N,
Abakan,1831-10-01,-2.33,2.46,91.36E,53.84N,
Abakan,1831-11-01,-12.07,2.33,91.36E,53.84N,
Abakan,1831-12-01,-18.4,2.68,91.36E,53.84N,
Abakan,1832-01-01,-23.62,3.23,91.36E,53.84N,
Abakan,1832-02-01,-19.51,2.44,91.36E,53.84N,
Abakan,1832-03-01,-9.79,2.38,91.36E,53.84N,
Abakan,1832-04-01,0.47,2.44,91.36E,53.84N,
Abakan,1832-05-01,8.08,2.1,91.36E,53.84N,
Abakan,1832-06-01,15.07,2.19,91.36E,53.84N,
Abakan,1832-07-01,18.62,2.85,91.36E,53.84N,
Abakan,1832-08-01,14.1,2.1,91.36E,53.84N,
Abakan,1832-09-01,6.82,1.77,91.36E,53.84N,
Abakan,1832-10-01,-0.2,2.32,91.36E,53.84N,
Abakan,1832-11-01,-10.38,2.25,91.36E,53.84N,
Abakan,1832-12-01,-21.0,2.42,91.36E,53.84N,
Abakan,1833-01-01,-21.96,3.29,91.36E,53.84N,
Abakan,1833-02-01,-18.84,2.51,91.36E,53.84N,
Abakan,1833-03-01,-11.81,2.86,91.36E,53.84N,
Abakan,1833-04-01,-1.22,1.93,91.36E,53.84N,
Abakan,1833-05-01,9.04,1.55,91.36E,53.84N,
Abakan,1833-06-01,14.18,1.81,91.36E,53.84N,
Abakan,1833-07-01,18.35,2.42,91.36E,53.84N,
Abakan,1833-08-01,14.63,1.56,91.36E,53.84N,
Abakan,1833-09-01,7.49,1.47,91.36E,53.84N,
Abakan,1833-10-01,-1.31,1.88,91.36E,53.84N,
Abakan,1833-11-01,-8.85,2.69,91.36E,53.84N,
Abakan,1833-12-01,-18.31,3.56,91.36E,53.84N,
Abakan,1834-01-01,-25.06,3.73,91.36E,53.84N,
Abakan,1834-02-01,-18.76,2.69,91.36E,53.84N,
Abakan,1834-03-01,-7.1,2.31,91.36E,53.84N,
Abakan,1834-04-01,0.15,3.02,91.36E,53.84N,
Abakan,1834-05-01,9.45,1.67,91.36E,53.84N,
Abakan,1834-06-01,15.21,1.62,91.36E,53.84N,
Abakan,1834-07-01,18.43,1.68,91.36E,53.84N,
Abakan,1834-08-01,14.13,1.67,91.36E,53.84N,
Abakan,1834-09-01,8.81,1.5,91.36E,53.84N,
Abakan,1834-10-01,-0.27,1.8,91.36E,53.84N,
Abakan,1834-11-01,-7.22,2.88,91.36E,53.84N,
Abakan,1834-12-01,-16.6,2.04,91.36E,53.84N,
Abakan,1835-01-01,-19.82,2.54,91.36E,53.84N,
Abakan,1835-02-01,-15.19,3.67,91.36E,53.84N,
Abakan,1835-03-01,-11.07,2.07,91.36E,53.84N,
Abakan,1835-04-01,1.57,2.22,91.36E,53.84N,
Abakan,1835-05-01,8.41,1.51,91.36E,53.84N,
Abakan,1835-06-01,13.37,1.65,91.36E,53.84N,
Abakan,1835-07-01,16.31,1.58,91.36E,53.84N,
Abakan,1835-08-01,13.96,1.5,91.36E,53.84N,
Abakan,1835-09-01,6.23,1.6,91.36E,53.84N,
Abakan,1835-10-01,-2.39,2.34,91.36E,53.84N,
Abakan,1835-11-01,-10.88,2.5,91.36E,53.84N,
Abakan,1835-12-01,-17.81,3.37,91.36E,53.84N,
Abakan,1836-01-01,-19.56,3.18,91.36E,53.84N,
Abakan,1836-02-01,-18.64,2.4,91.36E,53.84N,
Abakan,1836-03-01,-8.05,1.83,91.36E,53.84N,
Abakan,1836-04-01,-0.23,1.93,91.36E,53.84N,
Abakan,1836-05-01,8.33,2.02,91.36E,53.84N,
Abakan,1836-06-01,15.5,1.75,91.36E,53.84N,
Abakan,1836-07-01,17.75,1.41,91.36E,53.84N,
Abakan,1836-08-01,15.06,2.69,91.36E,53.84N,
Abakan,1836-09-01,6.88,2.06,91.36E,53.84N,
Abakan,1836-10-01,-0.22,1.7,91.36E,53.84N,
Abakan,1836-11-01,-13.77,3.31,91.36E,53.84N,
Abakan,1836-12-01,-16.57,2.5,91.36E,53.84N,
Abakan,1837-01-01,-21.52,2.62,91.36E,53.84N,
Abakan,1837-02-01,-18.46,2.32,91.36E,53.84N,
Abakan,1837-03-01,-11.52,2.09,91.36E,53.84N,
Abakan,1837-04-01,-2.42,1.98,91.36E,53.84N,
Abakan,1837-05-01,8.86,2.34,91.36E,53.84N,
Abakan,1837-06-01,14.55,1.79,91.36E,53.84N,
Abakan,1837-07-01,19.09,2.57,91.36E,53.84N,
Abakan,1837-08-01,16.02,1.84,91.36E,53.84N,
Abakan,1837-09-01,7.22,1.5,91.36E,53.84N,
Abakan,1837-10-01,-0.65,1.81,91.36E,53.84N,
Abakan,1837-11-01,-12.15,2.38,91.36E,53.84N,
Abakan,1837-12-01,-17.28,2.19,91.36E,53.84N,
Abakan,1838-01-01,-26.36,3.17,91.36E,53.84N,
Abakan,1838-02-01,-18.42,2.39,91.36E,53.84N,
Abakan,1838-03-01,-13.99,4.49,91.36E,53.84N,
Abakan,1838-04-01,-0.94,2.37,91.36E,53.84N,
Abakan,1838-05-01,7.56,1.1,91.36E,53.84N,
Abakan,1838-06-01,15.09,0.91,91.36E,53.84N,
Abakan,1838-07-01,20.05,2.64,91.36E,53.84N,
Abakan,1838-08-01,15.5,1.22,91.36E,53.84N,
Abakan,1838-09-01,5.35,4.06,91.36E,53.84N,
Abakan,1838-10-01,0.76,2.09,91.36E,53.84N,
Abakan,1838-11-01,-9.95,1.44,91.36E,53.84N,
Abakan,1838-12-01,-17.27,2.63,91.36E,53.84N,
Abakan,1839-01-01,-23.27,3.21,91.36E,53.84N,
Abakan,1839-02-01,-16.6,2.63,91.36E,53.84N,
Abakan,1839-03-01,-13.15,1.93,91.36E,53.84N,
Abakan,1839-04-01,-0.53,1.55,91.36E,53.84N,
Abakan,1839-05-01,5.92,4.3,91.36E,53.84N,
Abakan,1839-06-01,15.63,1.19,91.36E,53.84N,
Abakan,1839-07-01,19.32,1.83,91.36E,53.84N,
Abakan,1839-08-01,14.11,2.84,91.36E,53.84N,
Abakan,1839-09-01,8.49,1.04,91.36E,53.84N,
Abakan,1839-10-01,-2.57,2.5,91.36E,53.84N,
Abakan,1839-11-01,-14.51,4.43,91.36E,53.84N,
Abakan,1839-12-01,-23.46,4.82,91.36E,53.84N,
Abakan,1840-01-01,-20.72,2.6,91.36E,53.84N,
Abakan,1840-02-01,-19.67,3.01,91.36E,53.84N,
Abakan,1840-03-01,-11.49,1.54,91.36E,53.84N,
Abakan,1840-04-01,2.52,2.6,91.36E,53.84N,
Abakan,1840-05-01,10.79,1.79,91.36E,53.84N,
Abakan,1840-06-01,15.72,1.38,91.36E,53.84N,
Abakan,1840-07-01,18.78,1.12,91.36E,53.84N,
Abakan,1840-08-01,15.86,1.75,91.36E,53.84N,
Abakan,1840-09-01,6.85,1.36,91.36E,53.84N,
Abakan,1840-10-01,-4.54,4.0,91.36E,53.84N,
Abakan,1840-11-01,-15.58,6.84,91.36E,53.84N,
Abakan,1840-12-01,-18.91,1.25,91.36E,53.84N,
Abakan,1841-01-01,-26.05,5.77,91.36E,53.84N,
Abakan,1841-02-01,-16.07,4.93,91.36E,53.84N,
Abakan,1841-03-01,-13.33,3.21,91.36E,53.84N,
Abakan,1841-04-01,-3.36,5.28,91.36E,53.84N,
Abakan,1841-05-01,8.84,1.25,91.36E,53.84N,
Abakan,1841-06-01,14.53,1.33,91.36E,53.84N,
Abakan,1841-07-01,18.4,1.15,91.36E,53.84N,
Abakan,1841-08-01,14.81,2.44,91.36E,53.84N,
Abakan,1841-09-01,7.15,0.98,91.36E,53.84N,
Abakan,1841-10-01,-0.15,1.28,91.36E,53.84N,
Abakan,1841-11-01,-14.49,5.93,91.36E,53.84N,
Abakan,1841-12-01,-22.49,8.16,91.36E,53.84N,
Abakan,1842-01-01,-20.95,3.52,91.36E,53.84N,
Abakan,1842-02-01,-17.73,2.27,91.36E,53.84N,
Abakan,1842-03-01,-6.33,4.71,91.36E,53.84N,
Abakan,1842-04-01,3.59,5.07,91.36E,53.84N,
Abakan,1842-05-01,8.98,0.98,91.36E,53.84N,
Abakan,1842-06-01,15.13,1.03,91.36E,53.84N,
Abakan,1842-07-01,17.32,1.35,91.36E,53.84N,
Abakan,1842-08-01,14.21,1.56,91.36E,53.84N,
Abakan,1842-09-01,9.29,2.04,91.36E,53.84N,
Abakan,1842-10-01,0.88,3.55,91.36E,53.84N,
Abakan,1842-11-01,-10.61,1.26,91.36E,53.84N,
Abakan,1842-12-01,-16.72,1.43,91.36E,53.84N,
Abakan,1843-01-01,-20.13,1.58,91.36E,53.84N,
Abakan,1843-02-01,-15.35,1.54,91.36E,53.84N,
Abakan,1843-03-01,-8.09,1.62,91.36E,53.84N,
Abakan,1843-04-01,2.9,3.96,91.36E,53.84N,
Abakan,1843-05-01,8.75,1.0,91.36E,53.84N,
Abakan,1843-06-01,14.1,1.73,91.36E,53.84N,
Abakan,1843-07-01,18.35,1.41,91.36E,53.84N,
Abakan,1843-08-01,16.23,1.29,91.36E,53.84N,
Abakan,1843-09-01,8.9,1.15,91.36E,53.84N,
Abakan,1843-10-01,2.7,4.16,91.36E,53.84N,
Abakan,1843-11-01,-11.69,3.94,91.36E,53.84N,
Abakan,1843-12-01,-14.32,2.96,91.36E,53.84N,
Abakan,1844-01-01,-18.32,4.36,91.36E,53.84N,
Abakan,1844-02-01,-19.92,1.39,91.36E,53.84N,
Abakan,1844-03-01,-6.84,4.74,91.36E,53.84N,
Abakan,1844-04-01,-0.07,1.55,91.36E,53.84N,
Abakan,1844-05-01,7.05,2.31,91.36E,53.84N,
Abakan,1844-06-01,16.21,1.38,91.36E,53.84N,
Abakan,1844-07-01,17.88,1.04,91.36E,53.84N,
Abakan,1844-08-01,14.8,0.96,91.36E,53.84N,
Abakan,1844-09-01,7.21,1.57,91.36E,53.84N,
Abakan,1844-10-01,0.2,1.42,91.36E,53.84N,
Abakan,1844-11-01,-9.79,1.76,91.36E,53.84N,
Abakan,1844-12-01,-19.36,1.84,91.36E,53.84N,
Abakan,1845-01-01,-20.15,2.86,91.36E,53.84N,
Abakan,1845-02-01,-20.74,2.01,91.36E,53.84N,
Abakan,1845-03-01,-9.47,1.86,91.36E,53.84N,
Abakan,1845-04-01,2.23,1.99,91.36E,53.84N,
Abakan,1845-05-01,9.45,1.46,91.36E,53.84N,
Abakan,1845-06-01,16.44,1.6,91.36E,53.84N,
Abakan,1845-07-01,19.06,1.12,91.36E,53.84N,
Abakan,1845-08-01,15.44,1.2,91.36E,53.84N,
Abakan,1845-09-01,8.05,1.79,91.36E,53.84N,
Abakan,1845-10-01,-0.18,2.94,91.36E,53.84N,
Abakan,1845-11-01,-11.54,2.61,91.36E,53.84N,
Abakan,1845-12-01,-21.71,3.0,91.36E,53.84N,
Abakan,1846-01-01,-23.83,7.73,91.36E,53.84N,
Abakan,1846-02-01,-14.05,5.41,91.36E,53.84N,
Abakan,1846-03-01,-7.52,1.77,91.36E,53.84N,
Abakan,1846-04-01,-2.96,4.18,91.36E,53.84N,
Abakan,1846-05-01,9.99,1.72,91.36E,53.84N,
Abakan,1846-06-01,17.46,2.08,91.36E,53.84N,
Abakan,1846-07-01,19.11,1.53,91.36E,53.84N,
Abakan,1846-08-01,15.62,1.99,91.36E,53.84N,
Abakan,1846-09-01,8.62,1.85,91.36E,53.84N,
Abakan,1846-10-01,-2.92,3.81,91.36E,53.84N,
Abakan,1846-11-01,-10.69,1.59,91.36E,53.84N,
Abakan,1846-12-01,-15.53,3.46,91.36E,53.84N,
Abakan,1847-01-01,-19.54,3.86,91.36E,53.84N,
Abakan,1847-02-01,-15.04,5.23,91.36E,53.84N,
Abakan,1847-03-01,-10.64,1.8,91.36E,53.84N,
Abakan,1847-04-01,0.76,1.53,91.36E,53.84N,
Abakan,1847-05-01,9.27,1.16,91.36E,53.84N,
